GroundTruth_DTCO,GroundTruth_DTSM,GradientBoostingRegressor_DTCO,GradientBoostingRegressor_DTSM,RandomForestRegressor_DTCO,RandomForestRegressor_DTSM,MLP_DTCO,MLP_DTSM,LinearRegression_DTCO,LinearRegression_DTSM,SVR_DTCO,SVR_DTSM
58.615543365,111.63601685,69.1630969032445,120.23275944419962,68.5410736848,119.8065056619,68.47990105757215,118.84706045340944,76.06541809287256,143.31241561257718,67.62997345557989,115.57964871097059
58.615543365,111.63601685,67.92782117624398,119.29253075241746,66.91390441902,117.48890556290004,68.30979554378271,119.1440935893691,75.53960997024636,141.599625221971,67.20902561481614,114.85445951470598
58.615543365,111.63601685,67.01511578521651,117.01070648919844,66.33847587586,114.0536969749,67.99399794293569,119.10647486633266,74.9521060336207,139.7637681028217,66.81910140782504,114.34216035733073
58.615543365,111.63601685,66.8059951396358,117.01070648919844,67.52855880749,118.2712430576,67.77937690744484,119.0202161870912,74.50249510137975,138.38962170655623,66.71213542886055,114.53640594135936
58.615543365,111.63601685,67.08684822738726,117.01070648919844,66.58004604332001,115.1588843534,67.60762175835515,119.12034668253452,74.33037823173865,137.90085170598476,67.09892066779699,115.89170848363648
58.615543365,111.63601685,67.27604323804752,118.51352117829072,67.40166946416001,117.14769210749998,67.84277730555624,119.75936739785848,74.51539829646973,138.56009709342607,68.12892377618287,118.81819416522686
58.615543365,111.63601685,69.33023936808914,121.33804712669117,69.57744701389,119.639822084,69.0794679744893,121.85427959967546,75.60697754164947,141.91381785286612,70.34894902246323,124.54947589412397
58.615543365,111.63601685,71.03100309319512,125.2962657420903,71.05664741521,123.98526176369998,70.42722263784205,124.43785259864065,76.77300397596265,145.49481026818864,72.57577736052889,130.5557348286815
58.615543365,111.63601685,72.09790907176915,127.72341190807876,71.90924491876,127.8734526062,71.81864886591572,127.37289147307256,77.92709122800827,148.98997301686663,74.56442577395866,136.07323450772762
58.615543365,111.63601685,73.40093657246933,131.1738675712772,73.727444992,130.90000671489997,73.02306011924367,129.81546300849942,79.00134527026489,152.17051785775385,76.19475536931324,140.64302323242066
58.615543365,111.63601685,74.90754973330294,135.31939941169648,72.11185066225,131.977197189,74.20952634248421,132.33706340902884,79.94645257093349,154.89222076193582,77.46904737540726,144.1929385185805
58.615543365,111.63601685,76.31582671096517,139.18909287096363,78.05106430059,145.1990232846,75.51540358091995,135.54534671972084,80.63256068876859,156.81428087698876,78.32313071315095,146.535714813172
58.615543365,111.63601685,77.2913096272664,140.7667482220139,78.85844001776,144.7318045799,76.460965877577,137.89612255820137,81.13085461326864,158.18711498399978,78.94347160219682,148.2393240307874
58.615543365,111.63601685,78.20294492861808,141.4398530186777,80.35914260867,144.4182305903,76.87339255687982,138.961905037667,81.32977271636233,158.75657781293745,79.2578031345917,149.18160258251854
58.615543365,111.63601685,77.2913096272664,140.7667482220139,78.856887207,142.83127242999998,76.77813304290207,138.80119988402728,81.24355429137276,158.57324498647847,79.29637162066983,149.45172057416585
58.615543365,111.63601685,77.2913096272664,140.7667482220139,76.80123970030999,140.6478636167,76.43256186831793,138.04206745896883,81.01221088021288,157.99233531248768,79.1904145904344,149.34618948472135
58.615543365,111.63601685,76.31582671096517,139.18909287096363,75.35635849,138.7629992672,75.82570126842143,136.50031966391444,80.68638045590578,157.1716017088647,78.8742157664111,148.62317697894613
58.615543365,111.63601685,75.70864778552937,136.48182757159955,75.35474075313999,136.2900904077,75.2542119818784,134.85203825004717,80.43704079035668,156.5891078064842,78.51715457831627,147.73554712011725
58.615543365,111.63601685,75.70864778552937,136.28421862635534,75.05154212951999,137.7777282715,75.00302197136998,133.75834573176635,80.4335483062418,156.71023754377407,78.26874012494926,147.05324118704547
58.615543365,111.63601685,76.18535460527407,137.1583621337412,76.52217742928,138.3573226163,75.10927917176534,133.3857490412306,80.69733605066818,157.57783227559838,78.15028038112527,146.61560234785327
58.615543365,111.63601685,77.05058640762385,138.19068729781833,75.48512138361,137.7997378552,75.42609727065985,133.46595244193605,81.10183981586583,158.8119779002513,78.06585135046477,146.16232943804772
58.615543365,111.63601685,76.50897238426039,135.09612356688535,77.02321540839999,135.226902391,75.51275886188057,133.56113999656725,81.32691685806354,159.36178308576172,77.82925724620945,145.0621119941577
58.615543365,111.63601685,77.17166900828411,136.64835764545887,75.23172889714,133.0597499098,75.62780881394362,133.89124398672766,81.45645501113101,159.51620589787268,77.6022153374507,143.88495946011972
58.615543365,111.63601685,77.15538433924868,137.14033981801043,78.32956199652,138.1045748909,75.68700290717072,134.30673917194832,81.44981017598964,159.20049490535288,77.41205882426566,142.8416871221114
58.615543365,111.63601685,77.15538433924868,137.14033981801043,74.83094825762,129.62762077500005,75.56986860030354,134.3033455857501,81.2919142289308,158.42171849557647,77.24048992338402,141.98494538207794
58.615543365,111.63601685,76.243749037897,135.66314962521108,75.63035575876,134.0354855349,75.28695589026078,134.18712828021867,80.99325960234937,157.26871691964936,77.06609898109517,141.32447285871865
58.615543365,111.63601685,76.3553896125865,135.9129619359979,74.9061000062,131.50116981490004,75.4660790030696,135.04642128907358,80.97751447265958,157.1137648577078,77.35243712772353,142.21810161241035
58.615543365,111.63601685,76.3553896125865,135.9129619359979,74.77090454101001,132.5629493703,75.25993712126179,134.85761574471547,80.69695079985546,156.3740462014429,77.46788394022938,142.91344389896736
58.615543365,111.63601685,75.75120411883275,135.97211540277135,76.39487487787,138.5064050284,74.8188665785384,134.0057785512994,80.26230943532897,155.29937765048473,77.45481059408885,143.39257406522952
58.615543365,111.63601685,74.60914426052122,135.31939941169648,74.86848304745,136.0700552366,74.14824091503968,132.63503889794936,79.72281823093496,153.96504103207027,77.26913300681774,143.40679394207098
58.615543365,111.63601685,73.57002868875959,132.52328315438592,74.71895225524,134.8725082403,73.3157565811762,130.89018484034943,79.0661637441848,152.27170870356127,76.79363412914033,142.52050884583852
58.615543365,111.63601685,72.82328153368594,130.7427541105983,73.00727081293,128.80028457630002,72.79066619532848,129.8238495544839,78.58759745342698,150.98790234286673,76.32520135445544,141.42986107800454
58.615543365,111.63601685,72.36520348345948,129.6283726410953,72.41122589104,128.0660447692,72.55505690298668,129.30247726592748,78.39268339651456,150.45012815686073,76.04125851832742,140.6657513824496
58.615543365,111.63601685,72.82328153368594,129.93866871446272,72.80743911735001,129.17467681920002,72.6682228015897,129.46558312259856,78.52790826336631,150.77446474210254,76.00126405626901,140.3616091481089
58.615543365,111.63601685,73.46414449978366,131.71919775825037,74.22572792042,132.12154243499998,73.02165965236155,130.07312956035955,78.90120241834148,151.73441331790875,76.13166887119989,140.38062131688437
58.615543365,111.63601685,73.49448570336293,131.4435905329287,75.09373298644,136.7304388434,73.36728001204789,130.55685826870535,79.28196969148277,152.76098500026646,76.22610727514747,140.31240707075335
58.615543365,111.63601685,73.89843812086748,132.67012895981824,78.02931571959,139.1890358725,73.60419013871159,130.72052798882757,79.56802301507227,153.54178806773768,76.1959333197373,139.9284877809408
58.615543365,111.63601685,73.56158367115182,132.67012895981824,74.96962562567,132.53944808979998,73.69315660737897,130.5561451484912,79.74820031287906,154.05056468542523,76.04831578351312,139.2663414265183
58.615543365,111.63601685,73.56158367115182,132.4203166490314,73.15630378728001,129.2206275944,73.67854758839152,130.30978672990398,79.79752622954803,154.21147510108787,75.80045837944238,138.40296178938192
58.615543365,111.63601685,73.56158367115182,132.076575705434,73.53471260074001,128.5964643094,73.53212694779072,129.87369754742966,79.7107227996279,153.97828988237356,75.46447384730415,137.35796547731613
58.615543365,111.63601685,73.56158367115182,131.38864774555034,74.41194702148,129.8658081064,73.28452702493254,129.32244382916195,79.50216570141154,153.33426717084723,75.04985127706593,136.10413084984648
58.615543365,111.63601685,73.0594289582472,129.60656416875298,72.57248039254999,128.44291122400003,72.8805889072125,128.51073536106708,79.14393942068057,152.249096638664,74.54343209838265,134.68449344826004
58.615543365,111.63601685,72.66196921980327,128.46704133667433,69.88799423210999,124.08471481370005,72.42846185960623,127.6467413938022,78.74332510122393,151.00889030363808,74.03301671459009,133.2904313935159
58.615543365,111.63601685,71.86770883464015,125.66239845879896,71.20951820373,127.2800762942,71.92321933707208,126.68117966855446,78.30845814184008,149.68314050451244,73.51840065946831,131.9557700707586
58.615543365,111.63601685,71.4432016383721,125.58457805621616,71.65044563283,126.6408165733,71.42071065743272,125.81382256446868,77.84345737319941,148.30718677940075,73.00539615580362,130.70945199157075
58.615543365,111.63601685,71.01840309516864,124.26733030592877,70.8766764069,123.9722766107,70.89348587860162,124.92350680640742,77.3484829575779,146.88237568463933,72.49761555053296,129.55793176563714
58.615543365,111.63601685,70.71315010951373,123.37139037180854,72.15311416633,133.0763743581,70.2886274175737,124.03127435158962,76.7541109919144,145.16538262502505,71.92775942434947,128.3293849120456
58.615543365,111.63601685,70.0134374605016,123.8664806475112,71.25610191363,123.908881836,69.75368646990457,123.27967649241464,76.20030112375714,143.58102482031077,71.44129447469632,127.35982074779702
58.615543365,111.63601685,69.47794237552688,122.98892252037643,68.6599704742,122.2818109888,69.38056910706699,122.89422517384888,75.77638086326986,142.33293812091063,71.10687323508773,126.73706595871336
58.615543365,111.63601685,69.05989587682653,122.98892252037643,68.83871208188,118.04009109540002,69.16979711975101,122.39955035064484,75.51810527155223,141.51718590512988,70.94954016374149,126.4894414351813
58.615543365,111.63601685,69.05989587682653,122.98892252037643,68.62043525695,119.65502395600002,69.07898926026671,122.23959283918688,75.40767195791916,141.12230305305982,70.96019699229338,126.61529254150844
58.615543365,111.63601685,69.05989587682653,122.98892252037643,68.32162296289,120.44629501350002,69.16973713144213,122.48414141852854,75.49195974404385,141.27646607856923,71.08213995972243,126.87796691506887
58.615543365,111.63601685,69.47794237552688,122.98892252037643,68.25730136866,122.19617622380002,69.45426900394023,123.0767872914549,75.7593129051318,141.95026556975537,71.30568466164051,127.26128346656328
58.615543365,111.63601685,69.87767151020422,123.31893988727384,69.2757323457,121.2554568482,69.74405573105422,123.6465617817388,76.04331094979756,142.70212892183113,71.4823422225324,127.48979184876785
58.615543365,111.63601685,69.87767151020422,123.8740102428203,69.69625946055001,123.6078691864,70.04447519498719,124.19631426785033,76.34634414832772,143.5501992538312,71.65197353651568,127.69118516293415
58.615543365,111.63601685,70.67964498496136,125.27315682829212,70.82143173218,125.64759338320002,70.54004131761164,125.07531621933428,76.83959856477011,144.97229076908812,72.0374453250542,128.39252079231346
58.615543365,111.63601685,70.88263714487125,125.14594654089318,71.00015830989,126.5267481233,71.11177820115076,126.16343318562758,77.44139722886938,146.75577745167283,72.61590186952304,129.64146138787027
58.615543365,111.63601685,71.4432016383721,125.54869803048068,71.46498260489,128.8536280825,71.65442728747401,127.047970725429,78.01022412167039,148.45990589469355,73.24882602675105,131.14695331753015
58.615543365,111.63601685,72.31458055878161,128.43116131093882,70.60954032894999,126.1702738197,72.13942419664673,127.66881333480632,78.49486104790522,149.93058061360955,73.84322898706472,132.65582987262843
58.615543365,111.63601685,72.45000042509781,129.79508712978333,69.92882369988,126.0320901491,72.56118090997916,128.37968462474785,78.83255763225117,150.98501585710778,74.30471672811507,133.9062051192354
58.615543365,111.63601685,72.45000042509781,129.83096715551886,69.89250190739999,125.7627038582,72.74661759129386,128.666242627307,78.94906107856586,151.41182268859706,74.53397932676748,134.6219969139976
58.615543365,111.63601685,72.63243354246302,129.154969296558,71.48992584224,127.181618806,72.35050749610723,127.90504730647191,78.5717448362659,150.42670987999793,74.23202902368823,134.05325254946112
58.615543365,111.63601685,71.7610546220535,127.23545344990146,73.80992774964,133.0535191344,71.97310941704107,127.22357487758325,78.23383906375932,149.567325426083,73.978944788047,133.6214643937997
58.615543365,111.63601685,71.7610546220535,127.30405666798626,72.38279586785,132.9336124416,71.61105589546982,126.53853201378554,77.91592329827398,148.8064450996523,73.77868686217712,133.37681450540143
58.615543365,111.63601685,71.33625607885003,126.4516416175002,71.38012435898,124.30624992340002,71.30568565444172,125.84724607879232,77.66904194880108,148.29890090516952,73.69258550234001,133.47832103853275
58.615543365,111.63601685,71.33625607885003,126.15635184700449,71.26714622499,124.2046950515,71.27298331024521,125.4797205546458,77.61471796045444,148.38161398158252,73.83447971885529,134.184119562468
58.615543365,111.63601685,72.01697163765915,126.7286445822308,73.74267555233,129.809824143,71.55331249927079,125.55832345716068,77.8601597357803,149.34166149306992,74.25567348856214,135.57722011669634
58.615543365,111.63601685,72.20127422516231,126.56546426527328,72.5001753998,128.7877880093,71.64369267275649,125.2600237467804,77.95682220390427,149.87592150871373,74.4450566943752,136.37110315100065
58.615543365,111.63601685,72.20127422516231,127.26585836381383,71.73082580577,127.35750824090002,71.76880786519169,125.29559649093564,78.15285591065455,150.56444592387942,74.647075161654,137.01249743933596
58.615543365,111.63601685,72.20127422516231,127.26585836381383,71.62975486758,126.116862489,71.97803040978864,125.71417678790677,78.39430250154129,151.2284599851601,74.81681747570752,137.35208379138186
58.615543365,111.63601685,71.86441977544665,127.01604605302698,71.36038993833999,126.86626289349998,71.8819827997741,125.61081653241804,78.32506575449676,150.930281950407,74.59534631285507,136.56328878225548
58.615543365,111.63601685,71.77733929108894,127.1792263699845,71.40764213561,130.14196792569996,71.91473038649706,125.86657536062384,78.38088727682015,150.86880424194044,74.37920756819568,135.56882009437948
58.615543365,111.63601685,71.7610546220535,127.4735995972919,70.74350109107999,127.2428327936,71.88042449048498,126.11773280840652,78.39869558006552,150.6888725124108,74.1841454376657,134.68134387125835
58.615543365,111.63601685,71.7610546220535,127.12985865369453,72.14124366759,125.29602050780002,71.79186743723014,126.17191231283115,78.3140427170589,150.25555754009525,74.00067030732676,133.97814833735404
58.615543365,111.63601685,71.7610546220535,127.12985865369453,72.67462127682,127.48095123250002,71.72271196089908,126.32970233730636,78.16510754241038,149.68178445465432,73.90509152770858,133.67871985827495
58.615543365,111.63601685,71.7610546220535,127.4735995972919,73.3468514251,133.8442282098,71.82676330936563,126.9940975183315,78.09278390765925,149.32858402378628,74.05988242549903,134.14624796834383
58.615543365,111.63601685,72.09790907176915,127.5538689787731,72.99758415216,131.0335261537,71.88101963619839,127.52414236913508,77.99839990209227,149.05103650806302,74.43710820137538,135.47711476644832
58.615543365,111.63601685,72.19611136716922,128.10941412868092,71.41907173151,126.9673091882,72.28186197701673,128.7109420198168,78.20433481287205,149.65034573276358,75.23431031593948,137.93334552653704
58.615543365,111.63601685,72.82328153368594,130.7427541105983,73.18538978564001,129.20443038940002,72.86203468414284,130.1758378852706,78.5903362348541,150.8059163026045,76.2499029800297,141.01139952195453
58.615543365,111.63601685,74.13241822560437,132.52328315438592,74.90083206184,134.1536698157,73.52143069052198,131.67436131832406,79.04620227072098,152.21240901133984,77.27577235871183,144.1546983156739
58.615543365,111.63601685,75.17153379736598,136.12348480783203,74.44470336928,135.9453800963,74.2640509395466,133.4525156293433,79.47178135159491,153.57973933208203,78.10675989232057,146.76620381380187
58.615543365,111.63601685,75.46993927014772,136.12348480783203,72.74425514221001,129.098095322,74.99844093099765,135.0176494355697,79.93959458619287,155.0436367210426,78.6655502687425,148.4489907170084
58.615543365,111.63601685,75.13343924555235,135.93705507380315,73.64082756043,131.29865592910002,74.4907779986208,133.39108493376006,79.73744728146076,154.58642484618227,78.3070366218912,147.51455073330337
58.615543365,111.63601685,74.08986189230099,132.91643381669633,75.83768768309,136.4723804472,73.44726210873003,130.55278379042318,79.22556549816888,153.1813085236754,77.40826064051318,144.91977214439027
58.615543365,111.63601685,72.78518698187231,129.75223898043384,73.57715438847,131.46642974920002,72.60626043961476,128.59208605367402,78.56175363476208,151.2629479795551,76.16445928318402,141.24524175493258
58.615543365,111.63601685,71.6731105285657,126.70145392828708,71.07612709048,123.69569190949996,71.5706079639609,126.29681725641656,77.7014093478702,148.72750259080175,74.58912790573464,136.67484362769676
58.615543365,111.63601685,71.15448292379718,125.53441188948074,70.60579437255001,123.14308227400002,70.58623427716154,124.25996851293333,76.8802169870449,146.24438134888442,73.0968024114265,132.43400029822442
58.615543365,111.63601685,70.58934781575027,124.7223677150955,71.94612289432999,124.99600486660002,70.03618418432998,123.23727518969127,76.46243392505623,144.88319703103156,72.17094637276102,129.73101354497348
58.615543365,111.63601685,70.58934781575027,123.07149232141025,70.52488563544,123.5793805688,69.9254976742223,123.03082965612964,76.43218498678499,144.6468272928349,71.82059342932958,128.5415820772955
58.615543365,111.63601685,71.03100309319512,123.66964943056568,71.02280364989,125.16394966,70.18484771923687,123.48854814201913,76.73403144374443,145.41189007343402,71.99658270884588,128.73892786831206
58.615543365,111.63601685,71.33625607885003,124.29158938808942,72.62174270627,127.67030212400002,70.7625958147996,124.55561478663084,77.27301379874423,146.92885813751124,72.58468927419122,130.07756797290094
58.615543365,111.63601685,71.33625607885003,125.41997271401917,70.75336746209,124.4937195585,71.1555766598363,125.2537376629618,77.63894258754739,148.079779280241,73.12588553415485,131.5490871386665
58.615543365,111.63601685,71.66383251890807,126.42946455515396,71.9852211761,124.6932026668,71.23495504554624,125.25249519025796,77.75571166691203,148.57805517378557,73.35789351345603,132.31844527594313
58.615543365,111.63601685,71.33625607885003,125.8126109034071,69.54193595875,122.0010500323,71.0514448986722,124.5638437719721,77.59668051947077,148.33856468482657,73.22240600795831,132.196204542737
58.615543365,111.63601685,71.27302841857761,123.9456753240228,70.5493376922,123.4729764557,70.51799618979781,122.93855870772596,77.18518185687562,147.424106682768,72.69092593660622,131.0616064859682
58.615543365,111.63601685,70.69271296914343,122.61393877714532,70.50696327214999,121.5701570111,69.58222176301891,120.5815091583364,76.59444812624449,146.04519021173786,71.76761466805087,128.87822553063415
58.615543365,111.63601685,69.41400578819702,121.53922328225995,69.84881744389,119.82962799200004,68.80648243288698,119.01874240020912,75.7655033674524,144.06846518020433,70.16685320989747,124.85685922946467
58.615543365,111.63601685,67.95241120378569,118.657350503837,70.43326515181002,120.14038970949998,67.90293437960041,117.64456524376992,74.64714970422625,141.34652685462606,67.90951651448471,119.23694509173171
58.615543365,111.63601685,66.66644330318674,119.32502180872488,66.71044925683,116.38789817749998,66.8601511001395,117.25159944566208,73.5171197370098,138.5961835574888,65.42194133302725,113.21520563212539
58.615543365,111.63601685,65.7378664377755,119.21843740657766,64.39265201559002,119.78832069480003,65.75594602322006,116.99643824640992,72.54484062648105,136.21313588705203,63.426876032225906,109.06416900586373
58.615543365,111.63601685,65.20153392387512,119.81203808047606,61.34343482999002,114.2716762542,64.41387413662241,115.73052446322824,71.79137636278722,134.27181738721427,63.90367417564027,112.86068619345629
58.615543365,111.63601685,65.20153392387512,122.2197640568265,68.01508678436,117.22449813880002,64.63186393305952,116.5593065671114,71.43952135485493,133.19997741003607,67.4474341640979,124.5190627435903
58.615543365,111.63601685,65.20153392387512,122.2197640568265,68.90451412221,121.34610847430002,65.92890771686602,118.3515524744397,72.01843059948136,134.6007453569921,69.69355813723033,128.5915103606695
58.615543365,111.63601685,66.25029300423208,124.58371907627574,68.2309455873,122.43712463370002,67.09642958110751,118.8261540169587,72.95252083615507,136.94580712099588,69.60454573098227,124.73303003081256
58.615543365,111.63601685,68.16866961647902,127.28141805575012,70.51427387241,132.2259949491,68.21375705612728,119.6655870110304,73.98224544393037,139.59976308256242,69.31693366468954,121.14520428936365
58.615543365,111.63601685,69.16115666188252,124.91036756700736,68.68641139989,123.5029910268,69.50081142132622,121.1475446421382,75.16415308953643,142.82029402295365,70.20906857899598,121.73707470467511
58.615543365,111.63601685,69.16758853208195,124.10203205527765,71.17449867252,122.34814529300002,70.07075531202783,122.32729618010056,75.68683384418458,144.42184268807944,71.69563764624523,126.05211593472302
58.615543365,111.63601685,68.34981289870427,124.10203205527765,68.57244960785,121.8835622394,69.84048651639797,122.50248591383058,75.48743899313025,144.02331781917303,72.2598992272716,129.02701410369835
58.615543365,111.63601685,67.43651314092051,126.47308254402044,70.05243923191,128.6764846804,68.98268480785009,121.8333215436122,74.72414766220562,142.04280639407762,71.87415735662148,130.13231224550407
58.615543365,111.63601685,66.74213407671166,126.06773873305389,69.1639984893,123.89245147790004,67.6159263363949,120.78489745761472,73.58500527806505,138.99371063997094,70.74869293121579,129.53066202602
