GroundTruth_DTCO,GroundTruth_DTSM,GradientBoostingRegressor_DTCO,GradientBoostingRegressor_DTSM,RandomForestRegressor_DTCO,RandomForestRegressor_DTSM,MLP_DTCO,MLP_DTSM,LinearRegression_DTCO,LinearRegression_DTSM,SVR_DTCO,SVR_DTSM
93.103919983,213.94165039,90.04618566832579,189.8607049197792,94.69249542245,191.1607177749,88.12983511901376,184.5852769413748,92.69086834736274,193.67935378724863,91.39836222538113,197.7958812274442
93.410400391,215.50794983,93.2821033374603,200.1223593693635,95.01741348268,198.29717102230003,88.52156559455844,185.53966242581348,93.66019521441012,196.33187417060543,91.93755712062276,199.64243211946817
94.236610413,217.45127869,95.73360651077256,201.7475560680532,95.10924453737,199.23609573540003,89.45433380248181,186.8348136303861,94.89837483424216,199.7167722280884,92.54800051553795,201.73917193726155
96.137664795,219.83003235,96.48110986018844,201.7475560680532,95.03601615902998,203.41500457880005,90.41277577275352,188.37069495518367,96.23606837924432,203.40158287733337,93.03222488968318,203.51588560813838
97.219398499,221.7575531,96.48110986018844,201.7475560680532,95.00262588497998,203.41500457880005,90.52187368677453,188.32074109860736,96.8899237530974,205.26991771808852,93.06905088748371,203.93334371582807
98.163192749,224.97775269,96.249579800767,201.7475560680532,95.49275169362998,203.60662429980005,89.69237669537235,186.8936276036507,95.89022703559516,202.5506962299773,92.69392881110922,202.66834831642308
99.059562683,230.6476593,93.2821033374603,201.7475560680532,95.60747764581998,199.11064789020003,89.12330629394376,186.1535571671916,94.70096037121644,199.24524872236876,92.35904599972498,201.33655084598587
99.665351868,230.04524231,93.2821033374603,201.7475560680532,95.4186997223,198.3200462354,89.19480452837348,186.92408682310847,93.92911834787776,197.0557780734185,92.22706965033075,200.6454207986688
100.65776062,229.77714539,93.2821033374603,200.1223593693635,95.66745727547,198.188634493,89.08647064049634,186.92191891272768,93.32468204315845,195.38528606508828,91.99072561092173,199.79593898158316
102.65061188,233.10572815,90.22182993369422,200.1223593693635,95.63871284493,194.6548768631,89.02964891222994,186.7526557717556,93.1106686305418,194.81230098610777,91.86470186058395,199.41186207196716
102.08355713,235.50288391,90.22182993369422,200.1223593693635,95.63871284493,194.7304559341,89.14824554723363,187.06161443904,93.05525290337238,194.64334002779228,91.89461416531829,199.46736661622447
100.83791351,236.63250732,90.22182993369422,200.1223593693635,95.22804466258,193.210228578,89.19146299316111,187.18199153966512,92.79523044165532,193.9147353496537,91.80890021740547,199.12919563888704
99.668251038,234.88497925,90.22182993369422,198.7940630928859,95.22804466258,193.210228578,89.4101392774515,187.8130528295405,92.1199166543287,191.98684543138063,91.64244782460801,198.33765491295983
98.158485413,233.08462524,95.16784419284711,197.06175664143527,94.72327796943,192.4893968221,90.7616626332467,191.7709808602174,90.97108195486982,188.5438706603233,91.69596350957802,197.6987471656351
