GroundTruth_DTCO,GroundTruth_DTSM,GradientBoostingRegressor_DTCO,GradientBoostingRegressor_DTSM,RandomForestRegressor_DTCO,RandomForestRegressor_DTSM,MLP_DTCO,MLP_DTSM,LinearRegression_DTCO,LinearRegression_DTSM,SVR_DTCO,SVR_DTSM
79.756477356,143.05831909,83.42378761913692,164.14137673131972,75.93211837762,139.591395723,84.9712076212274,166.95172238786063,79.97536125164494,153.47535913443133,83.89130705854956,164.4435913856354
79.756477356,143.05831909,83.42378761913692,164.3493625988325,79.00626762384,153.5342809304,85.10335066661082,166.94363190773336,80.16355397897094,154.00523422305346,84.05684101753249,164.88508947960418
79.756477356,143.05831909,82.93076313175328,159.70090763423474,81.77030456537,161.5984183504,84.72640644364115,166.09390614472437,80.21922585190924,154.52509340069852,84.2216408521634,165.6470120994087
79.756477356,143.05831909,82.93076313175328,159.70090763423474,79.45497001651,154.5941036983,83.41719940749212,163.04626732654802,80.11868491080982,154.88412966755035,84.23161396853955,166.26139156381976
79.756477356,143.05831909,82.39760925137718,159.21819663615042,77.56336456302,149.0700991824,81.49568065925675,158.1402115003231,79.8891674776938,154.92210173708915,84.01719630076092,166.34444234281085
79.756477356,143.05831909,81.72903331108414,157.45818169068318,77.2446136473,152.1376953137,79.88509966820115,153.93770644968413,78.92978428998711,152.65922454067547,82.88177055402181,163.50725244320319
79.756477356,143.05831909,80.78497767482999,155.9747649900752,79.03007614132,146.3594264216,78.79059366819945,152.07661684706198,77.83818682367607,149.5569173880948,81.75792078082233,160.31293257786493
79.756477356,143.05831909,80.38126099355435,153.54975490984822,77.50732696521,142.7942499537,78.07485840817223,150.82120075815786,76.87625892452765,146.4478811337939,80.65320079039228,156.8667877367455
79.756477356,143.05831909,79.5532557052942,151.80452837450255,75.66098526015,143.1025693523,78.20439708528959,150.2701992647973,76.22168040438075,144.0021063700501,79.63189783646276,153.51696020837184
79.756477356,143.05831909,76.80085943301646,144.69253594949436,74.0893728638,141.2369201676,77.53308609625675,149.41655315351613,75.9679549453857,142.72695147970532,79.00770146202998,151.35136806918206
79.756477356,143.05831909,76.65991118064274,144.69253594949436,74.3812754821,144.8954398345,78.11124004129773,151.82507749527466,76.04201815607775,142.85936166365224,79.32587432545782,152.27647235589856
79.756477356,143.05831909,77.65179713977624,149.1330050465793,73.95775802612,145.2533281712,78.6439798742867,153.31427892800556,76.2874928698438,143.5835978705614,79.75326000146723,153.49890077559772
79.756477356,143.05831909,80.90703776173108,153.803153044361,79.28737754819,152.3696389008,79.53579989378646,155.6844203098474,76.60375052153131,144.59035962549575,80.32175682335674,155.1836852686928
79.756477356,143.05831909,81.03496159950156,157.83687983269098,79.26345924376,157.706104431,80.61610040183125,158.5298183726827,77.00850889060773,145.8674314508657,81.00864170828004,157.22748419651805
79.756477356,143.05831909,81.25665483636756,160.11648590059335,82.84915458677,161.0822664646,81.55914015016835,160.6415635369515,77.63777748461442,147.6995343999571,81.73695426017879,159.25048440273554
79.756477356,143.05831909,82.47437523046486,162.40258444071983,78.83922767646,151.4252639775,82.47978616378734,162.78898539407118,78.41631440473313,149.8138774769712,82.57328168979971,161.47431908721452
79.756477356,143.05831909,82.64123223708977,162.63504650660383,83.32125762949,169.7411356362,83.80311932751972,166.1560702433099,79.22107457977641,152.09238447786728,83.55640087414105,164.26868247125466
79.756477356,143.05831909,83.08275406308341,164.14137673131972,84.82667770381,171.5928070072,84.50070328856418,168.3065654789391,79.90582039902827,154.35560454814183,84.51107847296846,167.36122641978767
79.756477356,143.05831909,83.23166729481432,165.6784889955872,85.01687789913001,171.8351381689,84.23118857732076,167.69942449914058,80.30983828551553,155.9593505361741,85.09001413640146,169.57087688521472
79.756477356,143.05831909,84.1912808316693,167.64073358505698,85.74137046807,170.6416565701,84.62141134043756,169.168199985418,80.25796750874325,155.79478277897724,85.13791663927934,169.73251998268108
79.756477356,143.05831909,83.8502472756158,170.2468731541617,87.50846702577,179.09016021769995,84.81849477274795,170.2744594958129,80.01737149390236,155.09809020383065,84.98028695112465,169.29009998204302
79.756477356,143.05831909,83.88840010743854,170.2468731541617,88.45467041011,178.6542007436,85.87687329002912,174.13295595168685,80.00167083158455,154.83062644331167,85.08234089588663,169.4099576751738
79.756477356,143.05831909,85.37554278000373,174.2997617075707,86.79552337658,174.6190637969,87.69480839573822,179.17714051187278,80.25843902573537,155.21128535674072,85.44671269106232,170.18389589367
79.756477356,143.05831909,87.1001010155483,180.79201420918315,89.18007720951,182.4266397852,89.23394357132125,183.0326006962904,80.85825314632864,156.56305782973502,86.13823484216162,171.92297597013706
79.756477356,143.05831909,89.2698915803408,184.88485446831567,88.76668632501999,178.51557983310002,90.50984487679663,185.86782282143943,81.89465140888774,159.31291151174992,87.29145998387025,175.19701135200575
79.756477356,143.05831909,90.8541230435741,188.7892849696441,94.12392395015,200.5359878531,91.36178498903988,188.6563382467808,83.2913325334021,163.6801337671366,88.95618144406914,180.76948041393445
79.756477356,143.05831909,91.5514134557513,189.41064280339475,91.30820678712,185.9352384944,91.65309493820716,188.76548891834125,84.42421406210327,166.6286223772744,89.96254459384758,183.60092929223674
79.756477356,143.05831909,91.75952741570268,189.41064280339475,92.1200559235,191.0362805198,92.04020289227113,188.71839918505069,85.15087914339465,168.24852542326212,90.4537233154119,184.60840273934346
79.756477356,143.05831909,91.06223700352548,189.0439425733813,90.25437057498002,186.2910231036,92.90031043377093,190.3210973509394,85.43177593229503,168.6200069814048,90.47067309652911,184.15738328094645
79.756477356,143.05831909,91.06223700352548,187.5632062913984,90.15761047373,179.9510512539,93.08834061667582,189.2357101284564,85.33021670895316,167.81324147182076,89.95847001785742,181.9800404512838
79.756477356,143.05831909,87.50375299227403,173.2669059298611,90.62073822037,169.2760481265,92.18763792777015,184.98043254757647,84.63778202215747,165.41933203498115,88.81926736959822,178.05116810641078
79.756477356,143.05831909,88.62418021898775,177.72354106188263,87.30338233943,160.65259697,91.26687224101325,182.3765037710871,83.65531344320891,162.67881098080906,87.81529527586889,175.08071972603432
79.756477356,143.05831909,87.85203548773806,178.6012127586562,86.9782063293,168.45177841289998,90.25886792489356,180.7864529180026,82.47092469818142,159.81923561644382,86.95332029001231,172.97939941161135
79.756477356,143.05831909,87.17515267218643,177.48973615737788,88.64532142645,204.1953706355,88.89077266439544,179.36135492089682,81.11926035633445,156.6459716483946,85.87788395516316,170.42727920671118
79.756477356,143.05831909,84.17807996279537,174.2997617075707,81.16859748831,159.4099938944,87.0982983034748,175.89058790885997,79.5813700279091,152.5418408401007,84.2253685756608,165.88776749749695
79.756477356,143.05831909,82.96072485516324,169.5681049618328,80.92260154726,162.24194808869998,83.76171841285925,167.65061445749018,78.13049846156233,148.65729612930093,82.56863917029884,161.39344330903128
